0.805
1, 1, 0.966
4, 9, 0.938
2, 2, 0.977
5, 5, 0.938
0, 0, 0.978
1, 1, 0.983
9, 9, 0.908
7, 7, 0.985
7, 7, 0.987
3, 8, 0.900
6, 6, 0.996
1, 1, 0.989
7, 7, 0.989
4, 4, 0.890
4, 4, 0.972
4, 4, 0.973
1, 2, 0.914
8, 8, 0.954
6, 6, 0.989
6, 6, 0.992
7, 7, 0.996
2, 2, 0.910
5, 5, 0.925
9, 4, 0.968
1, 1, 0.991
7, 7, 0.940
2, 2, 0.977
6, 6, 0.994
6, 6, 0.990
1, 1, 0.979
7, 7, 0.988
0, 0, 0.990
1, 1, 0.985
3, 8, 0.891
9, 9, 0.980
4, 4, 0.916
8, 8, 0.925
7, 7, 0.967
0, 0, 0.989
2, 3, 0.930
6, 6, 0.995
2, 2, 0.747
9, 4, 0.946
2, 4, 0.762
4, 4, 0.967
7, 7, 0.991
9, 9, 0.983
3, 3, 0.971
9, 9, 0.855
9, 9, 0.933
6, 6, 0.971
1, 1, 0.975
2, 2, 0.973
1, 1, 0.994
3, 3, 0.989
4, 6, 0.933
7, 7, 0.992
9, 4, 0.913
1, 1, 0.987
9, 7, 0.980
9, 4, 0.922
8, 8, 0.944
2, 2, 0.937
3, 3, 0.950
2, 2, 0.762
6, 6, 0.968
5, 8, 0.880
6, 6, 0.943
3, 3, 0.985
6, 6, 0.948
7, 7, 0.947
7, 9, 0.954
8, 8, 0.955
0, 0, 0.991
0, 0, 0.996
4, 4, 0.965
1, 1, 0.993
4, 4, 0.970
2, 2, 0.972
6, 6, 0.995
3, 3, 0.929
7, 1, 0.960
4, 4, 0.964
8, 1, 0.878
5, 5, 0.956
6, 6, 0.984
6, 6, 0.996
5, 5, 0.877
7, 7, 0.988
4, 4, 0.982
8, 3, 0.968
2, 4, 0.866
9, 9, 0.973
5, 5, 0.898
0, 0, 0.995
7, 7, 0.993
1, 1, 0.995
6, 6, 0.969
2, 2, 0.949
8, 8, 0.936
3, 3, 0.984
5, 9, 0.922
4, 4, 0.978
1, 1, 0.989
5, 0, 0.946
5, 3, 0.883
6, 6, 0.993
3, 3, 0.936
7, 7, 0.986
7, 7, 0.991
8, 5, 0.929
8, 2, 0.942
9, 9, 0.979
9, 9, 0.963
0, 0, 0.936
3, 3, 0.962
1, 1, 0.993
0, 0, 0.989
2, 8, 0.948
5, 5, 0.863
3, 3, 0.967
0, 0, 0.997
4, 4, 0.973
3, 3, 0.963
5, 0, 0.930
1, 1, 0.959
6, 6, 0.996
1, 1, 0.980
7, 7, 0.993
1, 1, 0.956
8, 3, 0.958
2, 0, 0.905
9, 9, 0.979
0, 0, 0.990
2, 2, 0.980
6, 6, 0.988
5, 5, 0.933
6, 6, 0.987
1, 1, 0.989
8, 8, 0.927
6, 6, 0.996
7, 1, 0.908
4, 4, 0.926
7, 7, 0.929
3, 3, 0.985
6, 6, 0.987
9, 9, 0.975
4, 4, 0.956
9, 9, 0.978
1, 1, 0.983
0, 0, 0.997
8, 8, 0.894
9, 9, 0.973
3, 3, 0.942
7, 7, 0.989
4, 4, 0.955
1, 1, 0.991
5, 5, 0.929
6, 6, 0.994
0, 0, 0.990
4, 4, 0.977
3, 3, 0.964
3, 3, 0.965
3, 8, 0.881
6, 6, 0.995
5, 0, 0.939
2, 2, 0.967
0, 0, 0.996
2, 8, 0.947
6, 6, 0.984
0, 0, 0.991
0, 0, 0.995
0, 0, 0.972
1, 1, 0.990
8, 8, 0.933
7, 7, 0.966
2, 8, 0.945
2, 2, 0.922
5, 5, 0.898
9, 9, 0.967
9, 4, 0.949
4, 4, 0.948
8, 8, 0.897
5, 3, 0.927
6, 6, 0.992
0, 0, 0.997
5, 5, 0.829
9, 9, 0.970
7, 7, 0.992
5, 3, 0.918
0, 0, 0.996
5, 5, 0.935
0, 0, 0.998
7, 7, 0.982
4, 4, 0.971
1, 1, 0.984
7, 7, 0.993
8, 5, 0.921
4, 4, 0.911
2, 2, 0.989
3, 3, 0.978
0, 5, 0.953
2, 8, 0.940
8, 3, 0.919
2, 3, 0.932
5, 8, 0.884
4, 4, 0.964
1, 1, 0.990
1, 1, 0.990
3, 1, 0.883
3, 8, 0.900
8, 2, 0.943
4, 4, 0.961
6, 6, 0.989
7, 7, 0.989
2, 2, 0.981
7, 7, 0.994
9, 4, 0.948
7, 7, 0.989
3, 3, 0.959
2, 8, 0.946
5, 5, 0.950
0, 0, 0.997
6, 6, 0.994
9, 9, 0.977
2, 2, 0.974
8, 8, 0.917
4, 9, 0.950
5, 0, 0.953
4, 4, 0.973
6, 6, 0.993
9, 0, 0.953
4, 4, 0.978
8, 3, 0.972
3, 3, 0.974
4, 4, 0.936
8, 8, 0.961
2, 2, 0.950
2, 2, 0.955
8, 8, 0.905
8, 3, 0.950
7, 7, 0.951
3, 3, 0.954
5, 3, 0.948
8, 8, 0.950
7, 7, 0.987
9, 9, 0.953
8, 8, 0.816
5, 5, 0.957
1, 1, 0.986
8, 0, 0.947
1, 1, 0.989
0, 0, 0.997
6, 6, 0.977
5, 5, 0.935
5, 5, 0.936
4, 4, 0.940
6, 6, 0.968
7, 7, 0.993
1, 1, 0.988
1, 1, 0.981
4, 4, 0.899
3, 3, 0.959
9, 4, 0.963
1, 1, 0.974
8, 3, 0.931
7, 7, 0.995
5, 9, 0.949
9, 7, 0.928
0, 0, 0.970
0, 0, 0.993
4, 9, 0.947
9, 8, 0.891
3, 3, 0.966
1, 1, 0.991
8, 8, 0.915
7, 7, 0.986
8, 8, 0.851
3, 3, 0.945
0, 6, 0.971
8, 0, 0.950
1, 1, 0.988
0, 0, 0.993
0, 0, 0.992
3, 3, 0.951
7, 7, 0.992
9, 9, 0.978
0, 0, 0.996
1, 1, 0.992
2, 2, 0.993
6, 6, 0.995
9, 9, 0.966
4, 4, 0.945
7, 7, 0.977
3, 3, 0.922
7, 7, 0.964
2, 5, 0.919
1, 1, 0.987
1, 1, 0.985
2, 2, 0.929
8, 3, 0.938
5, 5, 0.910
6, 6, 0.982
0, 8, 0.800
4, 4, 0.966
5, 5, 0.916
5, 0, 0.941
0, 0, 0.996
0, 0, 0.996
5, 6, 0.943
1, 1, 0.974
5, 3, 0.966
5, 5, 0.947
9, 4, 0.959
5, 5, 0.876
3, 3, 0.953
6, 6, 0.955
3, 3, 0.966
5, 0, 0.945
3, 8, 0.784
0, 0, 0.997
1, 1, 0.993
1, 1, 0.993
1, 1, 0.992
2, 2, 0.988
9, 4, 0.970
3, 3, 0.961
8, 8, 0.944
4, 4, 0.960
8, 8, 0.950
5, 3, 0.943
5, 5, 0.847
6, 6, 0.983
0, 0, 0.947
7, 7, 0.987
2, 2, 0.971
8, 8, 0.904
3, 3, 0.982
9, 4, 0.957
1, 1, 0.994
0, 0, 0.997
7, 7, 0.987
1, 1, 0.994
4, 4, 0.937
2, 2, 0.978
6, 6, 0.993
3, 3, 0.966
7, 7, 0.964
4, 4, 0.950
0, 0, 0.994
5, 5, 0.927
1, 1, 0.994
6, 6, 0.986
5, 5, 0.903
7, 7, 0.993
9, 9, 0.952
9, 4, 0.947
2, 2, 0.964
0, 0, 0.987
7, 7, 0.980
1, 1, 0.995
6, 8, 0.881
2, 2, 0.987
1, 1, 0.972
3, 3, 0.988
0, 3, 0.950
4, 4, 0.971
3, 3, 0.988
7, 7, 0.991
2, 7, 0.885
9, 4, 0.903
7, 7, 0.974
4, 4, 0.873
5, 5, 0.931
7, 7, 0.983
6, 6, 0.958
6, 6, 0.983
4, 4, 0.907
3, 3, 0.975
6, 6, 0.892
4, 4, 0.912
0, 0, 0.954
0, 0, 0.991
2, 2, 0.972
9, 0, 0.854
9, 0, 0.812
7, 7, 0.991
5, 5, 0.896
1, 1, 0.994
7, 7, 0.993
9, 9, 0.971
7, 7, 0.898
3, 3, 0.984
0, 0, 0.989
8, 8, 0.953
8, 8, 0.829
4, 4, 0.964
3, 3, 0.982
7, 7, 0.986
8, 3, 0.931
3, 3, 0.976
2, 2, 0.990
0, 0, 0.996
4, 9, 0.947
9, 4, 0.961
4, 9, 0.936
9, 9, 0.973
4, 4, 0.848
1, 1, 0.974
9, 9, 0.874
1, 1, 0.988
7, 1, 0.939
4, 4, 0.924
0, 0, 0.998
2, 6, 0.978
1, 1, 0.995
0, 0, 0.982
5, 5, 0.905
6, 6, 0.990
2, 2, 0.988
2, 6, 0.961
5, 8, 0.905
1, 1, 0.986
7, 7, 0.986
1, 1, 0.994
2, 8, 0.934
1, 1, 0.992
6, 6, 0.956
1, 1, 0.993
3, 8, 0.768
7, 7, 0.962
3, 3, 0.964
2, 2, 0.956
5, 5, 0.920
4, 4, 0.810
5, 5, 0.942
7, 7, 0.988
4, 9, 0.901
5, 5, 0.925
2, 2, 0.993
2, 2, 0.982
1, 1, 0.991
9, 4, 0.914
3, 3, 0.951
4, 4, 0.951
3, 3, 0.954
5, 5, 0.950
4, 8, 0.873
8, 8, 0.927
9, 9, 0.965
9, 4, 0.837
6, 5, 0.886
7, 7, 0.985
3, 4, 0.833
0, 0, 0.994
3, 3, 0.975
0, 0, 0.995
9, 4, 0.937
7, 7, 0.993
1, 1, 0.995
5, 6, 0.944
2, 2, 0.975
1, 1, 0.988
9, 9, 0.968
1, 1, 0.982
8, 8, 0.910
7, 7, 0.993
7, 7, 0.979
6, 6, 0.986
9, 4, 0.943
6, 6, 0.987
2, 2, 0.980
6, 6, 0.988
5, 5, 0.897
8, 8, 0.950
2, 2, 0.965
2, 2, 0.979
2, 2, 0.971
2, 2, 0.987
5, 5, 0.886
7, 7, 0.994
2, 2, 0.992
7, 7, 0.989
6, 6, 0.951
4, 4, 0.964
9, 9, 0.875
0, 0, 0.986
4, 4, 0.926
2, 2, 0.982
0, 0, 0.985
4, 6, 0.850
3, 3, 0.960
2, 2, 0.966
6, 6, 0.987
3, 3, 0.976
1, 1, 0.976
3, 3, 0.972
0, 0, 0.984
3, 3, 0.978
3, 3, 0.990
1, 1, 0.992
9, 4, 0.931
1, 1, 0.984
8, 1, 0.940
6, 6, 0.991
0, 0, 0.981
9, 4, 0.933
8, 8, 0.905
5, 6, 0.956
8, 8, 0.928
5, 5, 0.884
9, 9, 0.981
3, 3, 0.960
7, 7, 0.985
0, 0, 0.994
5, 1, 0.940
8, 8, 0.938
9, 7, 0.959
3, 3, 0.976
6, 6, 0.993
9, 4, 0.828
8, 8, 0.931
6, 6, 0.945
2, 2, 0.933
0, 0, 0.962
7, 7, 0.822
1, 1, 0.989
9, 4, 0.968
2, 2, 0.990
4, 9, 0.965
3, 8, 0.935
9, 9, 0.902
4, 4, 0.958
2, 2, 0.974
5, 6, 0.920
1, 1, 0.992
6, 6, 0.985
3, 3, 0.974
7, 7, 0.992
4, 6, 0.851
8, 8, 0.944
3, 3, 0.976
9, 9, 0.965
0, 0, 0.998
0, 0, 0.997
8, 8, 0.907
1, 1, 0.993
1, 1, 0.995
2, 2, 0.984
1, 1, 0.989
3, 3, 0.966
8, 8, 0.887
4, 9, 0.945
8, 1, 0.946
5, 6, 0.896
2, 7, 0.862
6, 6, 0.991
5, 8, 0.873
7, 7, 0.994
3, 3, 0.987
8, 8, 0.910
8, 8, 0.940
9, 9, 0.962
9, 9, 0.848
0, 0, 0.991
4, 4, 0.956
1, 1, 0.992
2, 1, 0.855
2, 2, 0.966
1, 1, 0.993
3, 3, 0.976
2, 2, 0.960
4, 4, 0.979
7, 7, 0.948
5, 8, 0.878
8, 8, 0.952
6, 6, 0.992
8, 9, 0.854
7, 7, 0.992
5, 5, 0.939
8, 8, 0.939
6, 6, 0.954
9, 9, 0.950
4, 4, 0.953
3, 2, 0.982
3, 3, 0.981
4, 4, 0.985
7, 7, 0.966
1, 1, 0.987
4, 4, 0.875
4, 4, 0.986
8, 8, 0.947
6, 6, 0.994
4, 4, 0.964
6, 6, 0.994
5, 8, 0.838
7, 7, 0.990
6, 2, 0.954
3, 3, 0.972
7, 7, 0.994
3, 3, 0.961
8, 2, 0.926
2, 4, 0.860
5, 3, 0.903
1, 1, 0.989
8, 8, 0.948
9, 4, 0.927
3, 3, 0.946
4, 4, 0.985
0, 0, 0.995
7, 7, 0.990
7, 7, 0.959
3, 3, 0.929
5, 5, 0.910
4, 4, 0.976
3, 3, 0.986
9, 4, 0.962
7, 7, 0.969
1, 1, 0.969
9, 1, 0.970
1, 1, 0.981
8, 8, 0.923
0, 0, 0.979
1, 1, 0.994
1, 1, 0.995
4, 4, 0.936
4, 4, 0.978
6, 6, 0.989
6, 6, 0.993
9, 9, 0.900
0, 0, 0.996
8, 9, 0.831
2, 2, 0.992
8, 8, 0.855
8, 8, 0.916
8, 3, 0.981
2, 2, 0.915
6, 6, 0.994
5, 4, 0.933
2, 2, 0.985
2, 2, 0.913
7, 1, 0.965
1, 8, 0.946
3, 1, 0.951
7, 7, 0.993
9, 9, 0.956
0, 0, 0.994
0, 6, 0.880
2, 4, 0.977
9, 9, 0.949
0, 0, 0.996
9, 9, 0.962
6, 6, 0.993
5, 3, 0.937
8, 8, 0.942
2, 3, 0.934
2, 2, 0.993
5, 5, 0.825
9, 9, 0.957
7, 7, 0.987
2, 2, 0.985
0, 0, 0.994
3, 2, 0.965
6, 6, 0.988
6, 6, 0.992
7, 7, 0.988
9, 7, 0.901
9, 7, 0.953
8, 1, 0.944
4, 4, 0.947
7, 7, 0.989
0, 0, 0.986
8, 8, 0.933
7, 7, 0.962
9, 4, 0.971
5, 8, 0.893
2, 2, 0.983
5, 5, 0.921
2, 2, 0.876
8, 4, 0.913
9, 9, 0.943
7, 7, 0.994
8, 8, 0.937
0, 0, 0.992
6, 6, 0.947
4, 4, 0.890
4, 4, 0.981
5, 8, 0.903
4, 4, 0.982
9, 9, 0.976
4, 4, 0.965
0, 0, 0.989
0, 0, 0.871
0, 0, 0.996
0, 2, 0.866
5, 6, 0.952
8, 8, 0.919
1, 1, 0.960
0, 2, 0.889
2, 7, 0.979
8, 8, 0.915
6, 6, 0.940
6, 6, 0.991
2, 2, 0.987
6, 6, 0.990
9, 9, 0.963
8, 8, 0.918
1, 1, 0.981
7, 7, 0.995
5, 3, 0.928
3, 2, 0.964
5, 5, 0.948
8, 8, 0.929
9, 5, 0.941
0, 0, 0.997
0, 0, 0.995
3, 8, 0.855
2, 2, 0.943
6, 6, 0.982
1, 1, 0.989
8, 8, 0.922
4, 9, 0.964
3, 3, 0.972
1, 1, 0.990
1, 1, 0.993
9, 9, 0.928
3, 3, 0.965
3, 3, 0.947
9, 4, 0.958
1, 1, 0.983
1, 1, 0.990
3, 3, 0.951
9, 4, 0.961
9, 9, 0.942
0, 0, 0.994
8, 9, 0.972
7, 7, 0.991
5, 1, 0.966
2, 4, 0.913
8, 8, 0.912
7, 7, 0.995
3, 3, 0.939
4, 4, 0.985
0, 0, 0.995
3, 2, 0.955
4, 4, 0.975
1, 1, 0.954
9, 4, 0.896
7, 7, 0.983
4, 4, 0.976
6, 0, 0.981
3, 3, 0.910
0, 0, 0.997
7, 7, 0.979
1, 1, 0.981
2, 7, 0.956
2, 2, 0.990
1, 1, 0.991
3, 3, 0.955
3, 3, 0.973
4, 4, 0.985
3, 3, 0.953
5, 8, 0.874
3, 3, 0.982
6, 6, 0.992
2, 2, 0.992
7, 8, 0.934
7, 9, 0.847
8, 8, 0.921
8, 8, 0.924
9, 1, 0.880
1, 1, 0.984
0, 0, 0.983
2, 2, 0.929
1, 1, 0.976
7, 7, 0.996
2, 2, 0.960
1, 1, 0.993
3, 3, 0.959
7, 7, 0.987
4, 4, 0.974
0, 0, 0.985
5, 5, 0.813
7, 7, 0.981
6, 6, 0.962
1, 1, 0.994
7, 7, 0.993
6, 6, 0.990
8, 8, 0.924
6, 6, 0.995
9, 9, 0.921
7, 7, 0.987
0, 0, 0.993
8, 8, 0.925
1, 1, 0.967
9, 9, 0.945
2, 2, 0.973
7, 7, 0.978
3, 8, 0.865
5, 5, 0.903
4, 6, 0.956
0, 0, 0.984
5, 3, 0.968
8, 8, 0.908
7, 7, 0.878
7, 7, 0.995
8, 8, 0.890
3, 5, 0.859
9, 7, 0.982
7, 4, 0.875
3, 3, 0.942
9, 9, 0.955
8, 8, 0.930
0, 0, 0.989
0, 0, 0.906
2, 2, 0.980
7, 7, 0.993
2, 2, 0.971
1, 1, 0.985
3, 3, 0.967
0, 0, 0.980
8, 8, 0.935
7, 7, 0.992
0, 0, 0.997
6, 6, 0.946
3, 3, 0.977
9, 9, 0.955
6, 6, 0.965
0, 0, 0.996
3, 8, 0.898
1, 2, 0.963
0, 0, 0.989
0, 0, 0.983
0, 0, 0.996
0, 0, 0.991
3, 3, 0.970
8, 8, 0.945
6, 6, 0.996
3, 3, 0.978
3, 3, 0.971
4, 4, 0.971
6, 6, 0.990
3, 3, 0.922
6, 6, 0.997
1, 1, 0.978
3, 3, 0.987
5, 8, 0.853
0, 0, 0.993
0, 0, 0.991
5, 5, 0.914
0, 0, 0.998
5, 9, 0.868
9, 9, 0.971
4, 4, 0.978
5, 8, 0.857
0, 0, 0.984
3, 2, 0.929
0, 0, 0.995
4, 4, 0.963
3, 3, 0.946
7, 8, 0.798
7, 7, 0.991
6, 6, 0.992
6, 6, 0.987
9, 9, 0.967
5, 8, 0.866
2, 2, 0.974
3, 3, 0.981
4, 4, 0.972
4, 4, 0.964
5, 8, 0.862
1, 1, 0.984
7, 7, 0.992
5, 3, 0.930
2, 2, 0.990
8, 8, 0.908
1, 5, 0.896
1, 1, 0.987
6, 6, 0.994
5, 3, 0.951
4, 4, 0.973
5, 5, 0.943
9, 9, 0.909
1, 1, 0.987
4, 4, 0.984
0, 0, 0.995
9, 9, 0.970
9, 9, 0.965
4, 4, 0.976
1, 1, 0.989
1, 1, 0.977
8, 3, 0.920
2, 2, 0.986
5, 0, 0.949
2, 2, 0.990
9, 9, 0.968
5, 8, 0.901
0, 0, 0.996
8, 8, 0.859
6, 6, 0.990
1, 1, 0.967
5, 5, 0.916
3, 3, 0.969
0, 0, 0.997
2, 2, 0.979
3, 3, 0.981
9, 9, 0.967
6, 6, 0.979
4, 4, 0.973
7, 7, 0.987
3, 3, 0.917
3, 3, 0.936
2, 2, 0.994
1, 1, 0.990
1, 1, 0.985
3, 3, 0.982
2, 2, 0.987
5, 0, 0.963
8, 8, 0.947
4, 4, 0.923
6, 6, 0.985
9, 4, 0.908
5, 6, 0.925
6, 6, 0.994
1, 1, 0.944
9, 7, 0.911
6, 6, 0.975
2, 2, 0.991
7, 7, 0.912
5, 5, 0.944
2, 2, 0.970
0, 0, 0.959
1, 1, 0.976
8, 8, 0.943
3, 3, 0.964
6, 6, 0.945
7, 7, 0.994
8, 8, 0.920
5, 5, 0.889
6, 6, 0.993
9, 9, 0.970
5, 5, 0.880
3, 3, 0.970
9, 4, 0.934
8, 8, 0.938
5, 8, 0.894
7, 7, 0.941
2, 3, 0.946
5, 8, 0.899
3, 3, 0.979
7, 7, 0.974
1, 1, 0.961
0, 0, 0.949
5, 5, 0.911
7, 3, 0.854
1, 1, 0.995
4, 4, 0.983
4, 4, 0.849
8, 8, 0.911
8, 8, 0.950
8, 8, 0.948
0, 0, 0.996
5, 8, 0.849
8, 0, 0.901
0, 0, 0.974
5, 5, 0.918
6, 6, 0.984
4, 4, 0.951
6, 6, 0.991
3, 8, 0.848
3, 3, 0.963
8, 8, 0.942
7, 7, 0.989
9, 9, 0.903
6, 6, 0.994
9, 4, 0.953
9, 9, 0.979
5, 5, 0.873
9, 9, 0.891
9, 4, 0.972
4, 6, 0.961
6, 6, 0.983
8, 8, 0.915
0, 0, 0.990
4, 4, 0.980
5, 3, 0.938
1, 1, 0.978
2, 1, 0.993
0, 0, 0.929
1, 1, 0.988
6, 6, 0.978
2, 2, 0.853
6, 6, 0.992
3, 8, 0.842
0, 0, 0.990
8, 8, 0.852
1, 1, 0.989
7, 7, 0.898
2, 2, 0.991
7, 7, 0.994
3, 3, 0.986
2, 2, 0.976
4, 4, 0.966
8, 8, 0.891
5, 5, 0.931
3, 3, 0.924
6, 6, 0.997
1, 1, 0.898
7, 7, 0.996
1, 1, 0.993
8, 8, 0.942
5, 6, 0.877
9, 9, 0.972
8, 3, 0.943
0, 0, 0.995
1, 1, 0.982
1, 1, 0.994
5, 3, 0.916
2, 2, 0.994
8, 8, 0.952
3, 3, 0.975
5, 8, 0.930
7, 7, 0.994
2, 2, 0.991
8, 2, 0.966
0, 0, 0.996
9, 7, 0.977
7, 2, 0.832
0, 0, 0.997
8, 8, 0.888
1, 1, 0.994
9, 9, 0.953
2, 2, 0.992
7, 7, 0.987
3, 3, 0.985
4, 4, 0.978
4, 4, 0.982
8, 8, 0.909
7, 7, 0.995
8, 9, 0.895
8, 8, 0.943
8, 8, 0.914
9, 9, 0.977
4, 4, 0.971
6, 6, 0.995
9, 4, 0.945
9, 9, 0.958
4, 4, 0.943
6, 6, 0.992
2, 2, 0.881
1, 1, 0.993
2, 2, 0.975
9, 9, 0.972
8, 8, 0.941
9, 9, 0.963
3, 3, 0.969
9, 9, 0.969
8, 8, 0.856
4, 4, 0.982
3, 3, 0.951
4, 4, 0.984
6, 6, 0.976
3, 3, 0.989
4, 4, 0.984
8, 8, 0.860
3, 3, 0.937
1, 1, 0.939
0, 0, 0.988
4, 4, 0.965
2, 7, 0.981
1, 1, 0.994
0, 0, 0.976
2, 2, 0.993
9, 9, 0.933
5, 5, 0.952
4, 4, 0.951
0, 0, 0.997
5, 8, 0.788
9, 9, 0.983
9, 9, 0.949
4, 9, 0.967
0, 0, 0.989
9, 9, 0.969
5, 0, 0.943
0, 0, 0.998
6, 6, 0.960
7, 7, 0.995
1, 1, 0.992
4, 4, 0.958
9, 9, 0.938
4, 4, 0.944
1, 1, 0.986
1, 1, 0.994
8, 8, 0.842
8, 8, 0.914
3, 3, 0.985
7, 7, 0.995
9, 4, 0.958
6, 6, 0.995
7, 7, 0.986
0, 0, 0.997
2, 2, 0.985
8, 8, 0.946
2, 3, 0.964
1, 1, 0.991
3, 3, 0.938
8, 8, 0.948
2, 2, 0.977
2, 6, 0.945
0, 0, 0.996
6, 6, 0.963
6, 6, 0.942
2, 2, 0.996
3, 3, 0.972
0, 0, 0.996
8, 8, 0.872
9, 9, 0.981
4, 4, 0.959
1, 1, 0.994
5, 5, 0.940
2, 2, 0.991
1, 1, 0.993
5, 0, 0.974
2, 2, 0.989
4, 4, 0.980
2, 6, 0.990
5, 5, 0.961
1, 1, 0.995
6, 6, 0.991
7, 7, 0.993
7, 7, 0.994
1, 1, 0.984
7, 7, 0.993
3, 3, 0.882
5, 5, 0.907
8, 8, 0.945
3, 3, 0.991
4, 2, 0.896
0, 0, 0.997
2, 2, 0.993
2, 2, 0.993
3, 5, 0.824
2, 2, 0.993
9, 3, 0.908
2, 2, 0.993
0, 0, 0.913
7, 7, 0.995
9, 4, 0.896
3, 3, 0.984
5, 3, 0.932
5, 0, 0.967
7, 7, 0.965
2, 2, 0.994
6, 6, 0.993
1, 1, 0.993
5, 6, 0.977
4, 6, 0.952
7, 7, 0.963
4, 4, 0.981
1, 1, 0.994
3, 3, 0.971
0, 0, 0.986
0, 0, 0.994
6, 6, 0.995
0, 0, 0.998
4, 8, 0.841
8, 8, 0.927
2, 2, 0.965
5, 6, 0.889
2, 2, 0.975
4, 4, 0.983
8, 3, 0.913
7, 7, 0.987
1, 1, 0.992
9, 9, 0.957
1, 1, 0.994
8, 3, 0.956
3, 3, 0.985
7, 7, 0.992
8, 9, 0.912
9, 9, 0.967
4, 4, 0.982
6, 6, 0.989
7, 7, 0.974
3, 3, 0.970
3, 8, 0.890
1, 1, 0.992
7, 7, 0.992
7, 7, 0.995
9, 9, 0.961
9, 9, 0.964
1, 1, 0.990
6, 6, 0.992
3, 3, 0.951
3, 2, 0.918
8, 8, 0.950
3, 3, 0.966
5, 5, 0.952
1, 1, 0.995
0, 0, 0.988
0, 0, 0.998
1, 1, 0.986
2, 2, 0.964
2, 2, 0.968
6, 6, 0.994
8, 8, 0.922
0, 0, 0.998
1, 1, 0.983
5, 5, 0.959
8, 8, 0.928
6, 6, 0.993
5, 5, 0.950
6, 6, 0.993
9, 9, 0.857
8, 8, 0.955
6, 6, 0.985
7, 7, 0.996
7, 7, 0.996
3, 3, 0.985
5, 7, 0.937
5, 5, 0.939
1, 1, 0.985
8, 8, 0.956
2, 2, 0.943
3, 3, 0.967
8, 8, 0.892
0, 0, 0.993
1, 1, 0.995
1, 1, 0.996
2, 2, 0.977
2, 2, 0.983
6, 6, 0.969
3, 3, 0.958
9, 9, 0.949
1, 1, 0.990
8, 8, 0.946
5, 5, 0.909
8, 1, 0.942
6, 6, 0.992
6, 2, 0.959
0, 0, 0.994
2, 2, 0.993
1, 1, 0.994
8, 8, 0.858
2, 2, 0.976
3, 3, 0.932
3, 3, 0.977
1, 1, 0.986
1, 1, 0.994
8, 8, 0.905
5, 5, 0.868
4, 9, 0.968
6, 6, 0.993
1, 1, 0.979
7, 7, 0.988
7, 7, 0.991
8, 1, 0.977
4, 4, 0.951
0, 0, 0.995
5, 8, 0.876
1, 1, 0.991
7, 7, 0.983
2, 2, 0.975
9, 9, 0.971
3, 9, 0.938
1, 1, 0.991
1, 1, 0.991
4, 4, 0.936
7, 2, 0.774
9, 4, 0.857
4, 4, 0.941
2, 7, 0.908
8, 8, 0.888
3, 8, 0.907
1, 1, 0.990
3, 3, 0.968
5, 5, 0.922
3, 3, 0.980
6, 6, 0.993
7, 7, 0.980
5, 5, 0.836
4, 4, 0.917
7, 7, 0.972
9, 4, 0.950
2, 2, 0.951
9, 4, 0.951
8, 8, 0.934
3, 8, 0.952
6, 6, 0.993
9, 9, 0.963
3, 3, 0.981
1, 1, 0.985
3, 3, 0.945
3, 3, 0.958
8, 3, 0.978
9, 7, 0.972
6, 6, 0.975
8, 8, 0.898
5, 3, 0.887
8, 0, 0.903
4, 4, 0.966
7, 7, 0.977
0, 0, 0.996
6, 6, 0.952
9, 7, 0.967
4, 4, 0.944
1, 1, 0.986
2, 2, 0.991
7, 7, 0.951
9, 7, 0.971
2, 2, 0.903
2, 2, 0.964
9, 4, 0.954
6, 6, 0.978
1, 1, 0.993
9, 7, 0.962
5, 5, 0.824
1, 1, 0.976
1, 1, 0.989
6, 6, 0.945
3, 9, 0.885
3, 3, 0.914
2, 6, 0.926
3, 3, 0.977
3, 3, 0.983
5, 5, 0.891
6, 6, 0.975
7, 7, 0.983
1, 1, 0.986
6, 2, 0.950
3, 4, 0.858
4, 9, 0.922
6, 6, 0.970
5, 8, 0.866
9, 9, 0.911
7, 7, 0.920
0, 3, 0.950
9, 9, 0.923
1, 1, 0.988
2, 2, 0.981
8, 8, 0.943
5, 5, 0.880
1, 1, 0.993
0, 0, 0.991
4, 4, 0.976
9, 9, 0.952
0, 6, 0.959
0, 0, 0.990
6, 6, 0.989
5, 5, 0.845
1, 1, 0.994
0, 0, 0.979
2, 2, 0.987
3, 3, 0.941
6, 6, 0.993
0, 6, 0.985
9, 9, 0.940
3, 3, 0.979
2, 2, 0.987
9, 3, 0.911
2, 2, 0.968
7, 7, 0.984
3, 3, 0.891
7, 7, 0.963
5, 5, 0.944
1, 1, 0.991
5, 3, 0.946
3, 3, 0.974
0, 0, 0.993
9, 8, 0.874
7, 1, 0.937
7, 7, 0.995
7, 7, 0.870
7, 7, 0.995
9, 9, 0.852
6, 6, 0.976
6, 6, 0.989
6, 2, 0.959
2, 2, 0.989
2, 2, 0.967
9, 4, 0.935
0, 0, 0.982
4, 4, 0.976
4, 4, 0.888
7, 7, 0.991
9, 4, 0.932
0, 0, 0.992
6, 6, 0.985
2, 2, 0.991
6, 6, 0.986
3, 3, 0.966
2, 2, 0.939
4, 4, 0.977
7, 7, 0.982
0, 0, 0.978
3, 3, 0.943
0, 0, 0.988
6, 6, 0.983
8, 3, 0.946
